id,initial,match,type
16072,Shaanxi Shuangyi Petrochemical,shaanxishuangyipetrochemical,ownername
16072,Shaanxi Shuangyi Petrochemical,shaanxishuangyi,ownername
16107,Shaanxi Yanchang Petroleum,shaanxi yanchang petroleum,ownername
16107,Shaanxi Yanchang Petroleum,shaanxiyanchangpetroleum,ownername
16107,Shaanxi Yanchang Petroleum,shaanxiyanchang,ownername
16041,Shandong Binhua Group,shandong binhua group,ownername
16041,Shandong Binhua Group,shandongbinhuagroup,ownername
16041,Shandong Binhua Group,shandongbinhua,ownername
16048,Shandong Chambroad Petrochemicals,shandong chambroad petrochemicals,ownername
16048,Shandong Chambroad Petrochemicals,shandongchambroadpetrochemicals,ownername
16048,Shandong Chambroad Petrochemicals,shandongchambroad,ownername
16037,Shandong Chengda New Energy Technology,shandong chengda new energy technology,ownername
16167,Shandong Dongfang Hualong Industry and Trading,shandong dongfang hualong industry and trading,ownername
16132,Shandong Donghao Petrochemical,shandong donghao petrochemical,ownername
16132,Shandong Donghao Petrochemical,shandongdonghaopetrochemical,ownername
16132,Shandong Donghao Petrochemical,shandongdonghao,ownername
16139,Shandong Dongming Petrochemical Group,shandong dongming petrochemical group,ownername
16077,Shandong Dongming Petrochemical Group,shandong dongming petrochemical group,ownername
16042,Shandong Haiyou Petrochemical Group,shandong haiyou petrochemical group,ownername
16134,Shandong Hengyuan Petrochemical,shandong hengyuan petrochemical,ownername
16134,Shandong Hengyuan Petrochemical,shandonghengyuanpetrochemical,ownername
16134,Shandong Hengyuan Petrochemical,shandonghengyuan,ownername
16155,Shandong Hi-Tech Chemical Group,shandong hi-tech chemical group,ownername
16039,Shandong Huifeng Petroleum & Chemical Group,shandong huifeng petroleum & chemical group,ownername
16044,Shandong Jincheng Petrochemical Group,shandong jincheng petrochemical group,ownername
16068,Shandong Jingbo Petrochemical,shandong jingbo petrochemical,ownername
16068,Shandong Jingbo Petrochemical,shandongjingbopetrochemical,ownername
16068,Shandong Jingbo Petrochemical,shandongjingbo,ownername
16143,Shandong Qingyuan Petrochemical,shandong qingyuan petrochemical,ownername
16143,Shandong Qingyuan Petrochemical,shandongqingyuanpetrochemical,ownername
16143,Shandong Qingyuan Petrochemical,shandongqingyuan,ownername
15978,Shandong Shenchi Chemical,shandong shenchi chemical,ownername
15978,Shandong Shenchi Chemical,shandongshenchichemical,ownername
15978,Shandong Shenchi Chemical,shandongshenchi,ownername
16067,Shandong Shengkai Petrochemical,shandong shengkai petrochemical,ownername
16067,Shandong Shengkai Petrochemical,shandongshengkaipetrochemical,ownername
16067,Shandong Shengkai Petrochemical,shandongshengkai,ownername
16140,Shandong Shengkai Petrochemical,shandong shengkai petrochemical,ownername
16140,Shandong Shengkai Petrochemical,shandongshengkaipetrochemical,ownername
16140,Shandong Shengkai Petrochemical,shandongshengkai,ownername
16131,Shandong Shengkai Petrochemical,shandong shengkai petrochemical,ownername
16131,Shandong Shengkai Petrochemical,shandongshengkaipetrochemical,ownername
16131,Shandong Shengkai Petrochemical,shandongshengkai,ownername
16097,Shandong Shida Technology Group,shandong shida technology group,ownername
16104,Shandong Tianhong Energy Chemical,shandong tianhong energy chemical,ownername
16094,Shandong Wantong Petrochemical Group,shandong wantong petrochemical group,ownername
16073,Shandong Wantong Petrochemical Group,shandong wantong petrochemical group,ownername
16063,Shandong Yuhuang Chemical,shandong yuhuang chemical,ownername
16063,Shandong Yuhuang Chemical,shandongyuhuangchemical,ownername
16063,Shandong Yuhuang Chemical,shandongyuhuang,ownername
16108,Shandong Yuhuang Chemical,shandong yuhuang chemical,ownername
16108,Shandong Yuhuang Chemical,shandongyuhuangchemical,ownername
16108,Shandong Yuhuang Chemical,shandongyuhuang,ownername
16144,Shanghai Chemical Industry Group,shanghai chemical industry group,ownername
5092,Sharjah Oil,sharjah oil,ownername
5092,Sharjah Oil,sharjahoil,ownername
5070,Shell,shell,ownername
5164,Shell,shell,ownername
5171,Shell,shell,ownername
5024,Shell,shell,ownername
5013,Shell,shell,ownername
4916,Shell,shell,ownername
4925,Shell,shell,ownername
4952,Shell,shell,ownername
4712,Shell,shell,ownername
4752,Shell,shell,ownername
4657,Shell,shell,ownername
4641,Shell,shell,ownername
4636,Shell,shell,ownername
4915,Shell,shell,ownername
4908,Shell,shell,ownername
4898,Shell,shell,ownername
4853,Shell,shell,ownername
5232,Shell,shell,ownername
5213,Shell,shell,ownername
5246,Shell,shell,ownername
5260,Shell,shell,ownername
9632,Shell,shell,ownername
9625,Shell,shell,ownername
9705,Shell,shell,ownername
9663,Shell,shell,ownername
15990,Shell,shell,ownername
16004,Shell,shell,ownername
15981,Shengyang Jingfa Bitumen,shengyang jingfa bitumen,ownername
15981,Shengyang Jingfa Bitumen,shengyangjingfabitumen,ownername
15981,Shengyang Jingfa Bitumen,shengyangjingfa,ownername
16115,Shenxian Huaxiang Petrochemical,shenxian huaxiang petrochemical,ownername
16115,Shenxian Huaxiang Petrochemical,shenxianhuaxiangpetrochemical,ownername
16115,Shenxian Huaxiang Petrochemical,shenxianhuaxiang,ownername
16079,Shouguang Lianmeng Petrochemical,shouguang lianmeng petrochemical,ownername
16079,Shouguang Lianmeng Petrochemical,shouguanglianmengpetrochemical,ownername
16079,Shouguang Lianmeng Petrochemical,shouguanglianmeng,ownername
16078,Sichuan Road & Bridge,sichuan road & bridge,ownername
15980,Sichuan Shengma Chemical Industry Stock,sichuan shengma chemical industry stock,ownername
16045,Sichuan Shengma Chemical Industry Stock,sichuan shengma chemical industry stock,ownername
4664,Silver Eagle Refining Company,silver eagle refining company,ownername
4660,Silver Eagle Refining Company,silver eagle refining company,ownername
4673,Sinclair Oil Corp,sinclair oil corp,ownername
4673,Sinclair Oil Corp,sinclairoilcorp,ownername
4673,Sinclair Oil Corp,sinclairoil,ownername
4670,Sinclair Oil Corp,sinclair oil corp,ownername
4670,Sinclair Oil Corp,sinclairoilcorp,ownername
4670,Sinclair Oil Corp,sinclairoil,ownername
5170,Singapore Refining Company,singapore refining company,ownername
5170,Singapore Refining Company,singaporerefiningcompany,ownername
5170,Singapore Refining Company,singaporerefining,ownername
16120,Sinochem,sinochem,ownername
16086,Sinopec,sinopec,ownername
9640,Sinopec,sinopec,ownername
9642,Sinopec,sinopec,ownername
9645,Sinopec,sinopec,ownername
9646,Sinopec,sinopec,ownername
9647,Sinopec,sinopec,ownername
9648,Sinopec,sinopec,ownername
9649,Sinopec,sinopec,ownername
7222,Sinopec,sinopec,ownername
5216,Sinopec,sinopec,ownername
5217,Sinopec,sinopec,ownername
5218,Sinopec,sinopec,ownername
5186,Sinopec,sinopec,ownername
5187,Sinopec,sinopec,ownername
5188,Sinopec,sinopec,ownername
5190,Sinopec,sinopec,ownername
5179,Sinopec,sinopec,ownername
5182,Sinopec,sinopec,ownername
5183,Sinopec,sinopec,ownername
5209,Sinopec,sinopec,ownername
5193,Sinopec,sinopec,ownername
5194,Sinopec,sinopec,ownername
5196,Sinopec,sinopec,ownername
5197,Sinopec,sinopec,ownername
5198,Sinopec,sinopec,ownername
5200,Sinopec,sinopec,ownername
5201,Sinopec,sinopec,ownername
5203,Sinopec,sinopec,ownername
5034,Sinopec,sinopec,ownername
5226,SK,sk,ownername
5229,SK,sk,ownername
5045,Slavneft,slavneft,ownername
5005,Slavneft,slavneft,ownername
15956,Slavyansk Eko,slavyansk eko,ownername
15956,Slavyansk Eko,slavyanskeko,ownername
5072,Socar,socar,ownername
5073,Socar,socar,ownername
4850,Societe Africaine de Raffinage,societe africaine de raffinage,ownername
4867,Societe Ivoirienne de Raffinage,societe ivoirienne de raffinage,ownername
4950,Sonangol Group,sonangol group,ownername
4950,Sonangol Group,sonangolgroup,ownername
4948,Sonangol Group,sonangol group,ownername
4948,Sonangol Group,sonangolgroup,ownername
15992,Sonangol Group,sonangol group,ownername
15992,Sonangol Group,sonangolgroup,ownername
4923,Sonara,sonara,ownername
4907,Sonatrach,sonatrach,ownername
4875,Sonatrach,sonatrach,ownername
4905,Sonatrach,sonatrach,ownername
4887,Sonatrach,sonatrach,ownername
9622,Sonatrach,sonatrach,ownername
9617,Sonatrach,sonatrach,ownername
16175,South Refineries,south refineries,ownername
16175,South Refineries,southrefineries,ownername
4940,St1 Energy,st1 energy,ownername
4940,St1 Energy,st1energy,ownername
4834,Staatsolie Maatschappij Suriname N.V.,staatsolie maatschappij suriname n.v.,ownername
9683,Steaua Romana,steaua romana,ownername
9683,Steaua Romana,steauaromana,ownername
5039,Sumitomo Chemical,sumitomo chemical,ownername
5039,Sumitomo Chemical,sumitomochemical,ownername
4780,Suncor,suncor,ownername
4802,Suncor,suncor,ownername
4675,Suncor,suncor,ownername
4656,Suncor,suncor,ownername
4767,Suncor,suncor,ownername
4797,Sunoco,sunoco,ownername
4791,Sunoco,sunoco,ownername
5016,Surgutneftegas,surgutneftegas,ownername
5029,Syrian Petroleum Company,syrian petroleum company,ownername
5029,Syrian Petroleum Company,syrianpetroleumcompany,ownername
5029,Syrian Petroleum Company,syrianpetroleum,ownername
9688,TAIF Group,taif group,ownername
9688,TAIF Group,taifgroup,ownername
5238,Taiyo Oil,taiyo oil,ownername
5238,Taiyo Oil,taiyooil,ownername
16047,Taizhou Dongtai PetroChemical,taizhou dongtai petrochemical,ownername
16047,Taizhou Dongtai PetroChemical,taizhoudongtaipetrochemical,ownername
16047,Taizhou Dongtai PetroChemical,taizhoudongtai,ownername
4927,Tamoil,tamoil,ownername
4906,Tamoil,tamoil,ownername
15985,Targa Resources,targa resources,ownername
15985,Targa Resources,targaresources,ownername
9689,Tatneft,tatneft,ownername
15968,Tatneft,tatneft,ownername
4880,Tema Oil Refinery,tema oil refinery,ownername
4880,Tema Oil Refinery,temaoilrefinery,ownername
4880,Tema Oil Refinery,temaoil,ownername
5157,Thai Oil,thai oil,ownername
5157,Thai Oil,thaioil,ownername
4926,The Tunisian Company for Refining Industries,the tunisian company for refining industries,ownername
5251,TOA OIL,toa oil,ownername
5251,TOA OIL,toaoil,ownername
15962,Tomsk Refining,tomsk refining,ownername
15962,Tomsk Refining,tomskrefining,ownername
9695,Total,total,ownername
9696,Total,total,ownername
15994,Total,total,ownername
16005,Total,total,ownername
4924,Total,total,ownername
4916,Total,total,ownername
4918,Total,total,ownername
4942,Total,total,ownername
4945,Total,total,ownername
5070,Total,total,ownername
5081,Total,total,ownername
5080,Total,total,ownername
4881,Total,total,ownername
4884,Total,total,ownername
4886,Total,total,ownername
4896,Total,total,ownername
4889,Total,total,ownername
4899,Total,total,ownername
4903,Total,total,ownername
4876,Total,total,ownername
4872,Total,total,ownername
4730,Total,total,ownername
4722,Total,total,ownername
4748,Trafigura,trafigura,ownername
15992,Trafigura,trafigura,ownername
4638,TrailStone,trailstone,ownername
5046,Tupras,tupras,ownername
5023,Tupras,tupras,ownername
5007,Tupras,tupras,ownername
4999,Tupras,tupras,ownername
5024,Turcas,turcas,ownername
5086,Turkmenistan State,turkmenistan state,ownername
5086,Turkmenistan State,turkmenistanstate,ownername
5103,Turkmenistan State,turkmenistan state,ownername
5103,Turkmenistan State,turkmenistanstate,ownername
5022,Ukrtatnafta,ukrtatnafta,ownername
4987,Ukrtatnafta,ukrtatnafta,ownername
4991,Ukrtatnafta,ukrtatnafta,ownername
4954,Unipetrol,unipetrol,ownername
4951,Unipetrol,unipetrol,ownername
16081,Unity Strength,unity strength,ownername
16081,Unity Strength,unitystrength,ownername
9631,Univen Petroleo,univen petroleo,ownername
9631,Univen Petroleo,univenpetroleo,ownername
15966,Urals Energy PCL,urals energy pcl,ownername
15966,Urals Energy PCL,uralsenergypcl,ownername
15966,Urals Energy PCL,uralsenergy,ownername
15970,Urals Energy PCL,urals energy pcl,ownername
15970,Urals Energy PCL,uralsenergypcl,ownername
15970,Urals Energy PCL,uralsenergy,ownername
9711,Uzbekneftegaz,uzbekneftegaz,ownername
9712,Uzbekneftegaz,uzbekneftegaz,ownername
9713,Uzbekneftegaz,uzbekneftegaz,ownername
4640,Valero,valero,ownername
4682,Valero,valero,ownername
4690,Valero,valero,ownername
4694,Valero,valero,ownername
4695,Valero,valero,ownername
4744,Valero,valero,ownername
4747,Valero,valero,ownername
4742,Valero,valero,ownername
4719,Valero,valero,ownername
4708,Valero,valero,ownername
4717,Valero,valero,ownername
4700,Valero,valero,ownername
4865,Valero,valero,ownername
4810,Valero,valero,ownername
9702,Valero,valero,ownername
9709,Valero,valero,ownername
9664,Varo,varo,ownername
4909,Varo,varo,ownername
4892,Vitol,vitol,ownername
5099,Vitol,vitol,ownername
9627,Vitol,vitol,ownername
16102,Vitol,vitol,ownername
15969,Volkhov-Eko,volkhov-eko,ownername
16004,Vopak,vopak,ownername
15957,VPK-Oil,vpk-oil,ownername
4789,Western Refining,western refining,ownername
4789,Western Refining,westernrefining,ownername
16002,World Energy LLC,world energy llc,ownername
16002,World Energy LLC,worldenergyllc,ownername
16002,World Energy LLC,worldenergy,ownername
4652,World Oil,world oil,ownername
4652,World Oil,worldoil,ownername
16096,Wudi Xinyue Chemical,wudi xinyue chemical,ownername
16096,Wudi Xinyue Chemical,wudixinyuechemical,ownername
16096,Wudi Xinyue Chemical,wudixinyue,ownername
16069,Xindu Group,xindu group,ownername
16069,Xindu Group,xindugroup,ownername
16181,Xinjiang International Industry,xinjiang international industry,ownername
16181,Xinjiang International Industry,xinjianginternationalindustry,ownername
16181,Xinjiang International Industry,xinjianginternational,ownername
4814,Yacimentos Petroliferos Bolivianos,yacimentos petroliferos bolivianos,ownername
4814,Yacimentos Petroliferos Bolivianos,yacimentospetroliferosbolivianos,ownername
4814,Yacimentos Petroliferos Bolivianos,yacimentospetroliferos,ownername
4815,Yacimentos Petroliferos Bolivianos,yacimentos petroliferos bolivianos,ownername
4815,Yacimentos Petroliferos Bolivianos,yacimentospetroliferosbolivianos,ownername
4815,Yacimentos Petroliferos Bolivianos,yacimentospetroliferos,ownername
4816,Yacimentos Petroliferos Bolivianos,yacimentos petroliferos bolivianos,ownername
4816,Yacimentos Petroliferos Bolivianos,yacimentospetroliferosbolivianos,ownername
4816,Yacimentos Petroliferos Bolivianos,yacimentospetroliferos,ownername
4824,Yacimentos Petroliferos Bolivianos,yacimentos petroliferos bolivianos,ownername
4824,Yacimentos Petroliferos Bolivianos,yacimentospetroliferosbolivianos,ownername
4824,Yacimentos Petroliferos Bolivianos,yacimentospetroliferos,ownername
4826,Yacimentos Petroliferos Bolivianos,yacimentos petroliferos bolivianos,ownername
4826,Yacimentos Petroliferos Bolivianos,yacimentospetroliferosbolivianos,ownername
4826,Yacimentos Petroliferos Bolivianos,yacimentospetroliferos,ownername
4910,Yacimentos Petroliferos Bolivianos,yacimentos petroliferos bolivianos,ownername
4910,Yacimentos Petroliferos Bolivianos,yacimentospetroliferosbolivianos,ownername
4910,Yacimentos Petroliferos Bolivianos,yacimentospetroliferos,ownername
4827,Yacimientos Petroliferos Fiscales,yacimientos petroliferos fiscales,ownername
4827,Yacimientos Petroliferos Fiscales,yacimientospetroliferosfiscales,ownername
4827,Yacimientos Petroliferos Fiscales,yacimientospetroliferos,ownername
15983,Yanbian Lian Petrochemical,yanbian lian petrochemical,ownername
15983,Yanbian Lian Petrochemical,yanbianlianpetrochemical,ownername
15983,Yanbian Lian Petrochemical,yanbianlian,ownername
16142,Yancheng Lianfu PetroChemical,yancheng lianfu petrochemical,ownername
16142,Yancheng Lianfu PetroChemical,yanchenglianfupetrochemical,ownername
16142,Yancheng Lianfu PetroChemical,yanchenglianfu,ownername
9718,Yemen Petroleum company,yemen petroleum company,ownername
9718,Yemen Petroleum company,yemenpetroleumcompany,ownername
9718,Yemen Petroleum company,yemenpetroleum,ownername
16082,Yingchang Heavy Road Asphalt,yingchang heavy road asphalt,ownername
9628,Zarubezhneft,zarubezhneft,ownername
9677,Zhongda,zhongda,ownername
